"movieId","tmdbId","year","imdbId","runtime","imdbRating","imdbVotes","title","url","revenue","plot","poster","released","budget"
"240","27303","1995","0113303","106","5.3","4994","Hideaway","https://themoviedb.org/movie/27303","12201255","Hatch Harrison had a traffic accident with his car. At first the doctors said he was dead but then they succeeded to bring him back to life after two hours. But Hatch starts to have strange...","https://image.tmdb.org/t/p/w440_and_h660_face/mN4h9CMASS6QuEWtx59ZCtzTLyj.jpg","1995-03-03","15000000"
"241","21183","1995","0113089","96","6.7","5037","Fluke","https://themoviedb.org/movie/21183","","After a man dies in a car crash, he is reincarnated as a dog and attempts to reconnect with his family.","https://image.tmdb.org/t/p/w440_and_h660_face/k7BHqoTWJPpoSpfCzzUjAduuIbX.jpg","1995-06-02","15000000"
"242","10954","1994","0109771","111","6.9","4975","Farinelli: il castrato","https://themoviedb.org/movie/10954","","Farinelli, is the artistic name of Carlo Broschi, a young singer in Handel's time. He was castrated in his childhood in order to preserve his voice. During his life he becomes to be a very ...","https://image.tmdb.org/t/p/w440_and_h660_face/2c50a5JGhhi3B55jtAkkp31PsNk.jpg","1995-03-17",""
"243","47867","1995","0113199","90","3.9","1548","Gordy","https://themoviedb.org/movie/47867","3992809","A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.","https://image.tmdb.org/t/p/w440_and_h660_face/eQEyTkUBXOvvTlScjLqoFgB0zsN.jpg","1995-05-12",""
"244","43475","1995","0113234","90","6.2","533","Gumby: The Movie","https://themoviedb.org/movie/43475","","In this offshoot of the 1950s claymation cartoon series, the crazy Blockheads threaten to ruin Gumby's benefit concert by replacing the entire city of Clokeytown with robots.","https://image.tmdb.org/t/p/w440_and_h660_face/pUnFzvLQakqj85cv826b0uUWPLV.jpg","1995-12-01",""
"245","72031","1994","0109906","109","6.6","2745","The Glass Shield","https://themoviedb.org/movie/72031","","J.J. is a rookie in the Sheriff's Department and the first black officer at that station. Racial tensions run high in the department as some of J.J.'s fellow officers resent his presence. ...","https://image.tmdb.org/t/p/w440_and_h660_face/6wFQuUE6dehsU8XQqYF1jZHRuUa.jpg","1995-06-02",""
"246","14275","1994","0110057","170","8.3","18068","Hoop Dreams","https://themoviedb.org/movie/14275","7830611","A film following the lives of two inner-city Chicago boys who struggle to become college basketball players on the road to going professional.","https://image.tmdb.org/t/p/w440_and_h660_face/7qHwh3mFJs7ldwzGSWsBLmgecfj.jpg","1994-10-14","700000"
"247","1024","1994","0110005","99","7.4","49188","Heavenly Creatures","https://themoviedb.org/movie/1024","3049135","Two girls have an intense fantasy life; their parents, concerned the fantasy is too intense, separate them, and the girls take revenge.","https://image.tmdb.org/t/p/w440_and_h660_face/uvb86wVCIqD3Rlbr0GTNgWDF7Zo.jpg","1994-10-14","5000000"
"248","17207","1995","0110066","113","5.9","4374","Houseguest","https://themoviedb.org/movie/17207","26325256","In hot water with the mob over an unpaid debt, a con man poses as a family friend in an affluent Pennsylvania suburb.","https://image.tmdb.org/t/p/w440_and_h660_face/cdiHlZho11EEqD3aPanYe1rEYRB.jpg","1995-01-06","10500000"
"249","13701","1994","0110116","121","7.5","18296","Immortal Beloved","https://themoviedb.org/movie/13701","","The life and death of the legendary Ludwig van Beethoven. Beside all the work he is known for, the composer once wrote a famous love letter to a nameless beloved and the movie tries to find...","https://image.tmdb.org/t/p/w440_and_h660_face/meRFVzGpBJiObWfdtOoNr0UPsP4.jpg","1995-01-27","120"
"250","14819","1995","0110006","100","6.7","18230","Heavyweights (Heavy Weights)","https://themoviedb.org/movie/14819","17689177","Plump kids are lured into joining a posh fat camp with the promise of quick weight loss and good times, only to find that the facility is a woodland hellhole run by a psycho ex-fitness instructor.","https://image.tmdb.org/t/p/w440_and_h660_face/o3JxX5fYuCOUGayirfSm8T17G3B.jpg","1995-02-17","10000000"
"251","32631","1995","0113360","110","5.9","3592","Hunted, The","https://themoviedb.org/movie/32631","6600000","Paul is on one of his many business trips to Tokyo, as a computer-chip executive from New York, when he meets a beautiful and mysterious woman. Later, he finds himself in the wrong place at...","https://image.tmdb.org/t/p/w440_and_h660_face/pkpduFxU2H2j4m02haOonlHEBxN.jpg","1995-02-24","25000000"
"252","11777","1994","0110099","100","6.2","19509","I.Q.","https://themoviedb.org/movie/11777","","Albert Einstein helps a young man who's in love with Einstein's niece to catch her attention by pretending temporarily to be a great physicist.","https://image.tmdb.org/t/p/w440_and_h660_face/wtZHsZh6coWadAQw8ir9Lnbb8NG.jpg","1994-12-25","25000000"
"253","628","1994","0110148","123","7.6","233582","Interview with the Vampire: The Vampire Chronicles","https://themoviedb.org/movie/628","223664608","A vampire tells his epic life story: love, betrayal, loneliness, and hunger.","https://image.tmdb.org/t/p/w440_and_h660_face/t7NU8IcmcNBrlunCxiycX9JV7Rp.jpg","1994-11-11","60000000"
"254","87729","1995","0113463","139","5.7","2386","Jefferson in Paris","https://themoviedb.org/movie/87729","2474000","One of the obsessive speculations in American history is whether Thomas Jefferson, in the years before he became president, had an affair with (and fathered a child with) his 15-year-old ...","https://image.tmdb.org/t/p/w440_and_h660_face/5rbb3tJTPM86cSALPCZz0yx9IxC.jpg","1995-03-31","14000000"
"255","18713","1995","0110189","82","4.5","2112","Jerky Boys, The","https://themoviedb.org/movie/18713","","When two unemployed telephone pranksters decide to use their vocal talents to impersonate a Chicago mob boss and curry favor with organized crime in New York, the trouble begins. It isn't...","https://image.tmdb.org/t/p/w440_and_h660_face/yUbdqyZaeaoNKBQmnmtim1IIAf1.jpg","1995-02-03",""
"256","6280","1994","0110216","109","4.5","52386","Junior","https://themoviedb.org/movie/6280","108431355","As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.","https://image.tmdb.org/t/p/w440_and_h660_face/kWm9N2795QEeFJ4Xvbjlwa7hS1l.jpg","1994-11-23","60000000"
"257","9061","1995","0113501","102","6.4","19111","Just Cause","https://themoviedb.org/movie/9061","","A Harvard professor is lured back into the courtroom after 25 years to take the case of a young black man condemned to death for the horrific murder of a child.","https://image.tmdb.org/t/p/w440_and_h660_face/yyILGgen04MksqQJBApZGPpLDVm.jpg","1995-02-17",""
"258","37108","1995","0113538","89","4.8","4359","Kid in King Arthur's Court, A","https://themoviedb.org/movie/37108","","Young Calvin Fuller is pulled into King Arthur's court by Merlin. His mission: to save Camelot. To do this he must overcome the villain known as Lord Belascoe, train to become a knight, and...","https://image.tmdb.org/t/p/w440_and_h660_face/y269Xj4nOi4YHOKT241c4xubgGv.jpg","1995-08-11",""
"259","6071","1995","0113552","101","5.9","13951","Kiss of Death","https://themoviedb.org/movie/6071","","A reformed convict goes undercover with the help of an angry detective to ensnare a psychotic mobster.","https://image.tmdb.org/t/p/w440_and_h660_face/7g8r2Iw5Um4TXKwRcPCNJGTsvQr.jpg","1995-04-21","40000000"
"260","11","1977","0076759","121","8.7","875151","Star Wars: Episode IV - A New Hope","https://themoviedb.org/movie/11","775398007","Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a wookiee and two droids to save the galaxy from the Empire's world-destroying battle-station, while also attempting to rescue Princess Leia from the evil Darth Vader.","https://image.tmdb.org/t/p/w440_and_h660_face/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg","1977-05-25","11000000"
"261","9587","1994","0110367","115","7.3","35696","Little Women","https://themoviedb.org/movie/9587","50083616","The March sisters live and grow in post-Civil War America.","https://image.tmdb.org/t/p/w440_and_h660_face/y0pO7ttoCot431dfyrJQMIUddBK.jpg","1994-12-25","18000000"
"262","19101","1995","0113670","97","7.7","24485","Little Princess, A","https://themoviedb.org/movie/19101","","A young girl is relegated to servitude at a boarding school when her father goes missing and is presumed dead.","https://image.tmdb.org/t/p/w440_and_h660_face/1bK5wt5eHeWTGHsrEpahRG6HFI6.jpg","1995-05-19","17000000"
"263","49980","1994","0110296","101","7.5","2314","Ladybird Ladybird","https://themoviedb.org/movie/49980","","This Ken Loach docu-drama relates the story of a British woman's fight with Social Services over the care of her children. Maggie has a history of bouncing from one abusive relationship to ...","https://image.tmdb.org/t/p/w440_and_h660_face/91KSK1xKdVEIDASKRo9ahBFCtM2.jpg","1995-01-01",""
"264","17961","1994","0109731","100","7.2","2887","Enfer, L'","https://themoviedb.org/movie/17961","","Paul, an irritable and stressed-out hotel manager, begins to gradually develop paranoid delusions about his wife's infidelity. As he succumbs to green-eyed jealousy, his life starts to ...","https://image.tmdb.org/t/p/w440_and_h660_face/76ccjXiC0sBBGGD75HCQrmGBgP7.jpg","1994-11-01","10000000"
"265","18183","1992","0103994","105","7.2","13086","Like Water for Chocolate (Como agua para chocolate)","https://themoviedb.org/movie/18183","21665468","This movie is about how life used to be in Mexico. It is a love story between Pedro and Tita, and why they coudn't get married because Tita's mother wanted her oldest daughter to get ...","https://image.tmdb.org/t/p/w440_and_h660_face/5SSdyjkNMdoHTUC8qJuYselOqe7.jpg","1993-05-28","2000000"
"266","4476","1994","0110322","133","7.5","108887","Legends of the Fall","https://themoviedb.org/movie/4476","160638883","Epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, love and betrayal.","https://image.tmdb.org/t/p/w440_and_h660_face/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg","1995-01-13","30000000"
"267","11008","1995","0110443","95","6.1","21323","Major Payne","https://themoviedb.org/movie/11008","30112050","Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no ...","https://image.tmdb.org/t/p/w440_and_h660_face/kWHx5eq7PELkF3If7LrrhuBskRG.jpg","1995-03-24",""
"268","47504","1994","0110365","98","6.8","5500","Little Odessa","https://themoviedb.org/movie/47504","","This film tells a bitter tale of a dysfunctional family. Joshua, a cold-blooded professional killer, returns to his Brighton Beach boyhood home for a job. He knows it will be difficult to...","https://image.tmdb.org/t/p/w440_and_h660_face/80zDn3oanRMWDSDX1cPKZVIi8OO.jpg","1995-05-19",""
"269","32325","1993","0107566","92","6.6","1445","My Crazy Life (Mi vida loca)","https://themoviedb.org/movie/32325","","Mousie and Sad Girl are childhood best friends in a contemporary Los Angeles poor Hispanic neighborhood. But when Sad Girl becomes pregnant by Mousie's boyfriend, a drug dealer named ...","https://image.tmdb.org/t/p/w440_and_h660_face/cSCV25dOBMtQMixsUJYTLB7YjCK.jpg","1994-07-15",""
"270","43742","1994","0110391","108","5.9","3670","Love Affair","https://themoviedb.org/movie/43742","","Ex-football star Mike Gambril meets Terry McKay on a flight to Sydney, which is forced to land on a small atoll. Both engaged to others, they become romantic on board the ship sent to take ...","https://image.tmdb.org/t/p/w440_and_h660_face/A7Ex1CSjfCYUgornOiJTJkJkw0A.jpg","1994-10-21","60000000"
"271","28313","1995","0113691","111","6.4","4251","Losing Isaiah","https://themoviedb.org/movie/28313","7603766","The natural and adoptive mothers of a young boy are involved in a bitter, controversial custody battle.","https://image.tmdb.org/t/p/w440_and_h660_face/ySu9LMUlrt7kSUvyVO7MldY3rNA.jpg","1995-03-17","17000000"
"272","11318","1994","0110428","104","7.3","11789","Madness of King George, The","https://themoviedb.org/movie/11318","15238994","A meditation on power and the metaphor of the body of state, based on the real episode of dementia experienced by George III [now suspected a victim of porphyria, a blood disorder]. As he ...","https://image.tmdb.org/t/p/w440_and_h660_face/pnAPAcUHpUQ9v8PXZtMTnbovc7x.jpg","1994-12-28",""
"273","3036","1994","0109836","123","6.4","41580","Mary Shelley's Frankenstein (Frankenstein)","https://themoviedb.org/movie/3036","112006296","When the brilliant but unorthodox scientist Victor Frankenstein rejects the artificial man that he has created, the Creature escapes and later swears revenge.","https://image.tmdb.org/t/p/w440_and_h660_face/9XDv31qngrb486oCvE0X1a87FnV.jpg","1994-11-04","45000000"
"274","40490","1995","0113755","96","4.9","6297","Man of the House","https://themoviedb.org/movie/40490","","Ben Archer is not happy. His mother, Sandy, has just met a man, and it looks like things are pretty serious. Driven by a fear of abandonment, Ben tries anything and everything to ruin the ...","https://image.tmdb.org/t/p/w440_and_h660_face/6bnOhhrrrq6RZhMgz4aGyqbJ9Wf.jpg","1995-03-03",""
"275","24070","1994","0110538","97","5.3","7839","Mixed Nuts","https://themoviedb.org/movie/24070","","The events focus around a crisis hotline business on one crazy night during the Christmas holidays.","https://image.tmdb.org/t/p/w440_and_h660_face/rI5oZR0ov3ki72Gy1QDM8XJ43mo.jpg","1994-12-21","15000000"
"276","8986","1994","0110516","110","5.4","8952","Milk Money","https://themoviedb.org/movie/8986","18137661","Young Frank and his pals get an idea for the ultimate in excitement. They decide to pool their savings, bicycle to the nearby Big City, and hire some woman of the streets to strip for them....","https://image.tmdb.org/t/p/w440_and_h660_face/i3ux7MFNY2jt8JEo0Rt7yfsdf2N.jpg","1994-08-31",""
"277","10510","1994","0110527","114","6.4","20889","Miracle on 34th Street","https://themoviedb.org/movie/10510","46264384","A lawyer and a little girl must prove that a man claiming to be Santa Claus is the real thing.","https://image.tmdb.org/t/p/w440_and_h660_face/sWjL1zD0XjQrOTP9jLiAbzvBKEW.jpg","1994-11-18",""
"278","17402","1995","0113808","95","5.3","2589","Miami Rhapsody","https://themoviedb.org/movie/17402","5","Gwyn Marcus has always wanted a marriage like her parents. She has just accepted the proposal of her boyfriend Matt, but she has misgivings about their future together. Her fear of ...","https://image.tmdb.org/t/p/w440_and_h660_face/kDdwB3lnrmhZaCk9m01Q1hDtOxj.jpg","1995-01-27","6"
